Rooftop_56,house_agg_0_a_2_node_9_71,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_57,house_agg_0_a_3_node_10_87,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_58,house_agg_0_a_3_node_11_95,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_59,house_agg_0_a_3_node_19_141,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_60,house_agg_0_a_3_node_1_3,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_61,house_agg_0_a_3_node_20_156,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_62,house_agg_0_a_3_node_52_599,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_63,house_agg_0_a_3_node_53_614,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_64,house_agg_0_a_3_node_55_629,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_65,house_agg_0_a_3_node_9_72,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_66,house_agg_0_a_4_node_11_96,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_67,house_agg_0_a_4_node_19_142,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_68,house_agg_0_a_4_node_1_4,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_69,house_agg_0_a_4_node_20_157,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_70,house_agg_0_a_4_node_52_600,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_71,house_agg_0_a_4_node_53_615,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_72,house_agg_0_a_4_node_55_630,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_73,house_agg_0_a_4_node_7_65,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_74,house_agg_0_a_4_node_9_73,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_75,house_agg_0_a_5_node_10_89,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_76,house_agg_0_a_5_node_11_97,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_77,house_agg_0_a_5_node_19_143,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_78,house_agg_0_a_5_node_1_5,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_79,house_agg_0_a_5_node_20_158,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_80,house_agg_0_a_5_node_52_601,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_81,house_agg_0_a_5_node_53_616,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_82,house_agg_0_a_5_node_7_66,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_83,house_agg_0_a_5_node_9_74,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_84,house_agg_0_a_6_node_10_90,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_85,house_agg_0_a_6_node_11_98,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_86,house_agg_0_a_6_node_19_144,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_87,house_agg_0_a_6_node_1_6,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_88,house_agg_0_a_6_node_20_159,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_89,house_agg_0_a_6_node_52_602,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_90,house_agg_0_a_6_node_53_617,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_91,house_agg_0_a_6_node_55_632,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_92,house_agg_0_a_6_node_7_67,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_93,house_agg_0_a_6_node_9_75,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_94,house_agg_0_a_7_node_10_91,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_95,house_agg_0_a_7_node_19_145,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_96,house_agg_0_a_7_node_1_7,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_97,house_agg_0_a_7_node_20_160,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_98,house_agg_0_a_7_node_52_603,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_99,house_agg_0_a_7_node_53_618,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_100,house_agg_0_a_7_node_7_68,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_101,house_agg_0_a_7_node_9_76,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_102,house_agg_0_a_8_node_10_92,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_103,house_agg_0_a_8_node_11_100,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_104,house_agg_0_a_8_node_19_146,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_105,house_agg_0_a_8_node_1_8,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_106,house_agg_0_a_8_node_20_161,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_107,house_agg_0_a_8_node_52_604,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_108,house_agg_0_a_8_node_53_619,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_109,house_agg_0_a_8_node_55_634,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_110,house_agg_0_a_8_node_7_69,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_111,house_agg_0_a_8_node_9_77,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_112,house_agg_0_a_9_node_19_147,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_113,house_agg_0_a_9_node_1_9,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_114,house_agg_0_a_9_node_20_162,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_115,house_agg_0_a_9_node_52_605,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_116,house_agg_0_a_9_node_53_620,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_117,house_agg_0_a_9_node_9_78,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_118,house_agg_0_b_1_node_12_108,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_119,house_agg_0_b_1_node_2_16,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_120,house_agg_0_b_1_node_56_635,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_121,house_agg_0_b_1_node_58_643,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_122,house_agg_0_b_1_node_59_651,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_123,house_agg_0_b_2_node_12_109,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_124,house_agg_0_b_2_node_2_17,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_125,house_agg_0_b_2_node_56_636,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_126,house_agg_0_b_2_node_58_644,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_127,house_agg_0_b_2_node_59_652,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_128,house_agg_0_b_3_node_12_110,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_129,house_agg_0_b_3_node_2_18,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_130,house_agg_0_b_3_node_56_637,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_131,house_agg_0_b_3_node_58_645,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_132,house_agg_0_b_3_node_59_653,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_133,house_agg_0_b_4_node_12_111,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_134,house_agg_0_b_4_node_2_19,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_135,house_agg_0_b_4_node_56_638,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_136,house_agg_0_b_4_node_59_654,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_137,house_agg_0_b_5_node_2_20,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_138,house_agg_0_b_5_node_56_639,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_139,house_agg_0_b_5_node_58_647,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_140,house_agg_0_b_5_node_59_655,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_141,house_agg_0_b_6_node_12_113,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_142,house_agg_0_b_6_node_2_21,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_143,house_agg_0_b_6_node_56_640,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_144,house_agg_0_b_6_node_58_648,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_145,house_agg_0_b_6_node_59_656,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_146,house_agg_0_b_7_node_12_114,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_147,house_agg_0_b_7_node_2_22,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_148,house_agg_0_b_7_node_56_641,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_149,house_agg_0_b_7_node_58_649,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_150,house_agg_0_b_7_node_59_657,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_151,house_agg_0_b_8_node_2_23,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_152,house_agg_0_b_8_node_56_642,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_153,house_agg_0_b_8_node_58_650,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_154,house_agg_0_b_8_node_59_658,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_155,house_agg_0_c_10_node_16_125,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_156,house_agg_0_c_10_node_34_284,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_157,house_agg_0_c_10_node_4_33,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_158,house_agg_0_c_10_node_6_56,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_159,house_agg_0_c_11_node_16_126,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_160,house_agg_0_c_11_node_34_285,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_161,house_agg_0_c_11_node_4_34,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_162,house_agg_0_c_11_node_6_57,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_163,house_agg_0_c_12_node_34_286,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_164,house_agg_0_c_12_node_4_35,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_165,house_agg_0_c_12_node_6_58,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_166,house_agg_0_c_13_node_16_128,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_167,house_agg_0_c_13_node_34_287,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_168,house_agg_0_c_13_node_4_36,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_169,house_agg_0_c_14_node_16_129,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_170,house_agg_0_c_14_node_34_288,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_171,house_agg_0_c_14_node_4_37,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_172,house_agg_0_c_14_node_6_60,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_173,house_agg_0_c_15_node_16_130,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_174,house_agg_0_c_15_node_34_289,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_175,house_agg_0_c_15_node_4_38,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_176,house_agg_0_c_15_node_6_61,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_177,house_agg_0_c_1_node_17_131,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_178,house_agg_0_c_1_node_34_275,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_179,house_agg_0_c_1_node_4_24,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_180,house_agg_0_c_1_node_5_39,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_181,house_agg_0_c_1_node_6_47,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_182,house_agg_0_c_2_node_16_117,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_183,house_agg_0_c_2_node_17_132,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_184,house_agg_0_c_2_node_34_276,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_185,house_agg_0_c_2_node_4_25,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_186,house_agg_0_c_2_node_5_40,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_187,house_agg_0_c_2_node_6_48,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_188,house_agg_0_c_3_node_16_118,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_189,house_agg_0_c_3_node_17_133,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_190,house_agg_0_c_3_node_34_277,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_191,house_agg_0_c_3_node_4_26,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_192,house_agg_0_c_3_node_5_41,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_193,house_agg_0_c_4_node_16_119,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_194,house_agg_0_c_4_node_17_134,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_195,house_agg_0_c_4_node_34_278,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_196,house_agg_0_c_4_node_4_27,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_197,house_agg_0_c_4_node_5_42,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_198,house_agg_0_c_4_node_6_50,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_199,house_agg_0_c_5_node_16_120,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_200,house_agg_0_c_5_node_17_135,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_201,house_agg_0_c_5_node_34_279,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_202,house_agg_0_c_5_node_4_28,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_203,house_agg_0_c_5_node_5_43,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_204,house_agg_0_c_5_node_6_51,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_205,house_agg_0_c_6_node_16_121,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
Rooftop_206,house_agg_0_c_6_node_17_136,s1s2,Photovoltaic,3.000,3.129,0.208,3.000,0.000,catA,CQ
